ANO_EXERCICIO,UF,MUNICIPIO,ESFERA
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2015,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA ESTADUAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2016,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
2017,MG,LUZ,ADMINISTRAÇÃO PÚBLICA MUNICIPAL
